time_hr,q_solar_kw,t_pcm,pcm_melt,t_boiler,boiler_vol,tds_ppm,total_distilled_L,battery_soc,mineral_ppm,power_source
0.0,0.0,25.0,0.0,25.0,5.0,1000.0,0.0,79.99998333333333,0.0,BATTERY
0.016666666666666666,0.0,25.0,0.0,25.0,8.0,1000.0,0.0,79.99991666666666,0.0,BATTERY
0.03333333333333333,0.0,25.0,0.0,25.0,11.0,1000.0,0.0,79.99985,0.0,BATTERY
0.05,0.0,25.0,0.0,25.0,14.0,1000.0,0.0,79.99978333333333,0.0,BATTERY
0.06666666666666667,0.0,25.0,0.0,25.0,17.0,1000.0,0.0,79.99971666666667,0.0,BATTERY
0.08333333333333333,0.0,25.0,0.0,25.0,20.0,1000.0,0.0,79.99965,0.0,BATTERY
0.1,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99958333333333,0.0,BATTERY
0.11666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99951666666666,0.0,BATTERY
0.13333333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.9995,0.0,BATTERY
0.15,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99948333333333,0.0,BATTERY
0.16666666666666666,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99946666666666,0.0,BATTERY
0.18333333333333332,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99945000000001,0.0,BATTERY
0.2,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99943333333334,0.0,BATTERY
0.21666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99941666666666,0.0,BATTERY
0.23333333333333334,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.9994,0.0,BATTERY
0.25,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99938333333333,0.0,BATTERY
0.26666666666666666,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99936666666667,0.0,BATTERY
0.2833333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99935,0.0,BATTERY
0.3,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99933333333334,0.0,BATTERY
0.31666666666666665,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99931666666666,0.0,BATTERY
0.3333333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99929999999999,0.0,BATTERY
0.35,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99928333333334,0.0,BATTERY
0.36666666666666664,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99926666666667,0.0,BATTERY
0.38333333333333336,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99925,0.0,BATTERY
0.4,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99923333333334,0.0,BATTERY
0.4166666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99921666666665,0.0,BATTERY
0.43333333333333335,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.9992,0.0,BATTERY
0.45,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99918333333333,0.0,BATTERY
0.4666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99916666666667,0.0,BATTERY
0.48333333333333334,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99915,0.0,BATTERY
0.5,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99913333333333,0.0,BATTERY
0.5166666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99911666666667,0.0,BATTERY
0.5333333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.9991,0.0,BATTERY
0.55,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99908333333333,0.0,BATTERY
0.5666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99906666666666,0.0,BATTERY
0.5833333333333334,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99905000000001,0.0,BATTERY
0.6,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99903333333333,0.0,BATTERY
0.6166666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99901666666666,0.0,BATTERY
0.6333333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.999,0.0,BATTERY
0.65,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99898333333333,0.0,BATTERY
0.6666666666666666,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99896666666667,0.0,BATTERY
